CP,Năm,Kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,symbol,Thu nhập lãi và các khoản tương tự,Chi phí lãi và các khoản tương tự,Thu nhập lãi thuần,Thu nhập từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Kinh doanh ngoại hối và vàng,Chứng khoán kinh doanh,Chứng khoán đầu tư,Hoạt động khác,Chi phí hoạt động khác,Lãi/lỗ thuần từ hoạt động khác,Cố tức đã nhận,Tổng thu nhập hoạt động,LN từ HĐKD trước CF dự phòng,Chi phí dự phòng rủi ro tín dụng,Thuế TNDN,Lãi cơ bản trên cổ phiếu
TCB,2013,4,0,3108179000000,96240000000,0,,,,,,,,,,,-799519000000,,,,,,128320000000,-32080000000,0,96240000000,0,96240000000,TCB,3108179000000,-2001297000000,1106882000000,310546000000,-92152000000,218394000000,39994000000,-6010000000,-36389000000,183129000000,-147148000000,35981000000,196000000,1359048000000,559529000000,-431209000000,-32080000000,
TCB,2013,3,0,3168474000000,53488000000,0,,,,,,,,,,,-872972000000,,,,,,97315000000,-44696000000,869000000,53488000000,0,53488000000,TCB,3168474000000,-2150263000000,1018211000000,285720000000,-134626000000,151094000000,-118346000000,13473000000,83229000000,160821000000,-39604000000,121217000000,14141000000,1283019000000,410047000000,-312732000000,-43827000000,
TCB,2013,2,0,3223030000000,94818000000,0,,,,,,,,,,,-770788000000,,,,,,255181000000,-160363000000,0,94818000000,0,94818000000,TCB,3223030000000,-2302487000000,920543000000,320029000000,-75755000000,244274000000,-61209000000,163825000000,-21655000000,157447000000,-32399000000,125048000000,8319000000,1379145000000,608357000000,-353176000000,-160363000000,
TCB,2013,1,0,3781622000000,397391000000,0,,,,,,,,,,,-912386000000,,,,,,397391000000,0,0,397391000000,0,397391000000,TCB,3781622000000,-2491596000000,1290026000000,233743000000,-111262000000,122481000000,18060000000,36508000000,21655000000,239881000000,-107994000000,131887000000,6007000000,1626624000000,714238000000,-316847000000,0,
TCH,2025,1,-0.4694722828,859052997713,187643161689,-0.3992340162,45409918029,386016438,859052997713,0,859052997713,-503306055745,355746941968,386016438,0,-52153425952,-26950565766,322438884717,-1687363859,,-115920913,-1803284772,320635599945,-56663877151,-9472206116,254499516678,66856354989,187643161689,TCH,,,,,,,,,,,,,,,,,,
TCH,2024,4,-0.03232886865,1560966055134,306557624618,0.1364560136,32748834351,-386016438,1560966055134,0,1560966055134,-1007310945859,553655109275,-9486479365,0,-74295660700,-21300827266,481320976295,7839779080,,-6191482070,1648297010,482969273305,-103598780656,334525985,379705018634,73147394016,306557624618,TCH,,,,,,,,,,,,,,,,,,
TCH,2024,3,4.582935345,1418791485823,219749375038,2.958059301,37187495155,0,1418791485823,0,1418791485823,-882321413005,536470072818,4711766194,0,-66107441929,-86020373170,426241519068,790877381,,-98743375926,-97952498545,328289020523,-60493920152,-9686957365,258108143006,38358767968,219749375038,TCH,,,,,,,,,,,,,,,,,,
TCH,2024,2,1.614618037,828392911971,141007679311,0.3270434763,23164585615,0,828392911971,0,828392911971,-477203737775,351189174196,-4737375461,0,-58674697964,-26377913288,284563773098,7982534952,,-1889764738,6092770214,290656543312,-67028181143,5510763400,229139125569,88131446258,141007679311,TCH,,,,,,,,,,,,,,,,,,
TCH,2024,1,1.934156883,1619242444692,312339857371,0.917380571,33358921875,485557058,1619242444692,0,1619242444692,-898109700521,721132744171,378211907,0,-124184205502,-15993644838,614692027613,4510678438,,-1745495425,2765183013,617457210626,-86074759310,-15505836454,515876614862,203536757491,312339857371,TCH,,,,,,,,,,,,,,,,,,
TCH,2023,4,0.7019244179,1613116279455,269748781262,2.588843968,86741011392,-31192852565,1613116279455,0,1613116279455,-960870392664,652245886791,-33979530225,0,-113206486146,-17215218747,574585663065,7629802511,,-374697734,7255104777,581840767842,-118948038827,-3388078376,459504650639,189755869377,269748781262,TCH,,,,,,,,,,,,,,,,,,
TCH,2023,3,-0.2934558646,254130022654,55519475155,1.957997018,117609064880,-3225898221,254130022654,-9259259,254120763395,-208422840929,45697922466,-3220379874,0,-14327597143,-22002316033,123756694296,2405111832,,-2730955379,-325843547,123430850749,-29262888497,3568171304,97736133556,42216658401,55519475155,TCH,,,,,,,,,,,,,,,,,,
TCH,2023,2,0.3546690413,316831330687,106257015564,0.6134120055,128015771699,-273489870,316831330687,0,316831330687,-206518416416,110312914271,-1121548120,0,-14914033963,-17132251226,205160852661,7063553689,,-886310053,6177243636,211338096297,-44671204668,3365988288,170032879917,63775864353,106257015564,TCH,,,,,,,,,,,,,,,,,,
TCH,2023,1,-0.5213865328,551859532186,162899250205,0.7032129996,120055916805,-15356409914,551859532186,0,551859532186,-353971834731,197887697455,-15419422545,0,-26548712479,-14473974160,261501505076,2274541389,,-1258290246,1016251143,262517756219,-61727686277,8840773572,209630843514,46731593309,162899250205,TCH,,,,,,,,,,,,,,,,,,
TCH,2022,4,0.1361582009,947818988024,75163139914,-0.1758057954,105301743750,-65135833058,947818988024,-27777777,947791210247,-680083069473,267708140774,-65801061295,0,-37863437039,-22513128144,246832258046,4630202879,,-1756650680,2873552199,249705810245,-47831725489,-4265513781,197608570975,122445431061,75163139914,TCH,,,,,,,,,,,,,,,,,,
TCH,2022,3,-0.006884734021,359680322723,-57953703520,-1.456778521,105503594571,-4127634912,359680322723,0,359680322723,-308389923516,51290399207,-6228277171,0,-7094204068,-22532561439,120938951100,1745812453,,-12284905732,-10539093279,110399857821,-169950194199,31876275416,-27674060962,30279642558,-57953703520,TCH,,,,,,,,,,,,,,,,,,
TCH,2022,2,-0.4247059186,233880985711,65858574997,-0.2411745214,111117496746,-2723999934,233880985711,0,233880985711,-189409229058,44471756653,-6099007180,0,-4803781770,-16837119020,127849345429,2996368708,,-2582794654,413574054,128262919483,-27470041874,-189263223,100603614386,34745039389,65858574997,TCH,,,,,,,,,,,,,,,,,,
TCH,2022,1,0.8552243625,1153038035998,95642324383,-0.4428860575,104071590850,-2037105050,1153038035998,0,1153038035998,-1004426266372,148611769626,-2866908612,0,-8395465646,-17828543635,223592442583,2381030963,,-19658552804,-17277521841,206314920742,-43577737302,-370979485,162366203955,66723879572,95642324383,TCH,,,,,,,,,,,,,,,,,,
TCH,2021,4,0.2038329464,834231524479,91195909286,-0.2372406874,84792994472,-387496553,834231524479,0,834231524479,-648410098440,185821426039,-1300397983,0,-9454638377,-18286760588,241572623563,2255287631,,-58228886,2197058745,243769682308,-87248255896,143063282,156664489694,65468580408,91195909286,TCH,,,,,,,,,,,,,,,,,,
TCH,2021,3,-0.8129933101,362173792957,126874843952,-0.6848487908,70278560474,-12336081662,362173792957,0,362173792957,-181307540985,180866251972,-5696190461,0,-17831618192,-27088560891,200528442902,1597320181,,-282138319,1315181862,201843624764,-41599097544,-337767927,159906759293,33031915341,126874843952,TCH,,,,,,,,,,,,,,,,,,
TCH,2021,2,-0.6531621252,406541616302,86790147211,-0.5906573924,68088397639,-1565487981,406541616302,0,406541616302,-274853125333,131688490969,-8206774674,0,-16320868651,-15650448415,159598796868,4764262181,,-117759195,4646502986,164245299854,-33511252749,-364814427,130369232678,43579085467,86790147211,TCH,,,,,,,,,,,,,,,,,,
TCH,2021,1,-0.1896874273,621508675335,171674620001,-0.01701216125,81659287135,-12798494403,621508675335,-925454545,620583220790,-395334970092,225248250698,-12798638926,0,-18202517163,-18736798702,257169583042,1482401548,,-342165802,1140235746,258309818788,-51722086786,-322869629,206264862373,34590242372,171674620001,TCH,,,,,,,,,,,,,,,,,,
TCH,2020,4,-0.06848996918,692979476099,119560532117,-0.4183361563,60507789036,-16411938488,692979476099,-2968181818,690011294281,-507529048772,182482245509,-16412026453,4403488,-11549779858,-15819965398,199212666324,4233902324,,-131000000,4102902324,203315568648,-41672258018,-353425175,161289885455,41729353338,119560532117,TCH,,,,,,,,,,,,,,,,,,
TCH,2020,3,2.920849766,1936688966145,402584030289,1.235051072,56406994848,-21442532529,1936688966145,0,1936688966145,-1389709831230,546979134915,-21461597184,37077768086,-53944954497,-10758754685,554298591483,533889003,,-215288124,318600879,554617192362,-105815770691,-330580279,448470841392,45886811103,402584030289,TCH,,,,,,,,,,,,,,,,,,
TCH,2020,2,4.047353088,1172137317713,212023243144,1.983670308,83072263766,-16076056892,1172137317713,0,1172137317713,-965605638136,206531679577,-16076056892,3253702522,-7655423242,-9215074272,259911091459,1997173112,,-22219031,1974954081,261886045540,-42187289160,-363067781,219335688599,7312445455,212023243144,TCH,,,,,,,,,,,,,,,,,,
TCH,2020,1,2.009032987,766998682117,174645721171,1.104538627,22967559412,-57414967341,766998682117,0,766998682117,-584156550582,182842131535,-18733871354,23770125636,-8593828606,-13008429618,189243687005,1452906845,,-168587019,1284319826,190528006831,-34199386689,18464638200,174793258342,147537171,174645721171,TCH,,,,,,,,,,,,,,,,,,
TCH,2019,4,3.657614972,743931308488,205549190346,3.609968994,26533860224,-3240850191,743931308488,0,743931308488,-474255308760,269675999728,-21569039201,37943895779,-30378491234,-10422377819,271783847477,31506612,,-43829589,-12322977,271771524500,-46899378670,-19185008044,205687137786,137947440,205549190346,TCH,,,,,,,,,,,,,,,,,,
TCH,2019,3,2.281927446,493946231508,180122966895,1.679552623,31852583974,5563842640,493946231508,0,493946231508,-282866432956,211079798552,-9626605007,9666423842,-12810253963,-9301166006,220860781392,2185121633,,-75868546,2109253087,222970034479,-42773638358,48875645,180245271766,122304871,180122966895,TCH,,,,,,,,,,,,,,,,,,
TCH,2019,2,-0.1220830683,232228119806,71061216974,-0.1877591975,16781905838,-7516250959,232228119806,0,232228119806,-154741915936,77486203870,-12678741885,14150516657,-4116461177,-6755763148,84867660155,714028862,,-91031173,622997689,85490657844,-14293196257,-18143470,71179318117,118101143,71061216974,TCH,,,,,,,,,,,,,,,,,,
TCH,2019,1,-0.006298165641,254898728443,82985277103,0.2161953617,3115689169,-2783614319,254898728443,0,254898728443,-173435900289,81462828154,-460234363,20543060618,-1825636701,-7188417017,95647289860,3163735272,,-82619079,3081116193,98728406053,-15371223892,-270355202,83086826959,101549856,82985277103,TCH,,,,,,,,,,,,,,,,,,
TCH,2018,4,-0.669880316,159723659641,44587976753,-0.608934265,10215568578,0,159723659641,0,159723659641,-119019491176,40704168465,-2326531193,14103528627,-5696697772,-7523274133,49476762572,3060358417,,-82615800,2977742617,52454505189,-6766235872,-932495752,44755773565,167796812,44587976753,TCH,,,,,,,,,,,,,,,,,,
TCH,2018,3,-0.6934628809,150504921146,67221283637,-0.4166937205,15070275022,-31538020,150504921146,0,150504921146,-107047112467,43457808679,-360207363,27850879060,-2898015732,-7352777428,75767962238,2853229931,,-1082615800,1770614131,77538576369,-11435218151,1283163127,67386521345,165237708,67221283637,TCH,,,,,,,,,,,,,,,,,,
TCH,2018,2,-0.5685398059,264521746211,87487869060,-0.3800673745,10200057956,0,264521746211,-822921000,263698825211,-177586782601,86112042610,0,18446135770,-1325457874,-8456535814,104976242648,56153,,-977,55176,104976297824,-17000974156,-307065852,87668257816,180388756,87487869060,TCH,,,,,,,,,,,,,,,,,,
TCH,2018,1,-0.2858892023,256514297981,68233508952,-0.4290188142,8338975214,-1745179361,256514297981,-2031232000,254483065981,-180950646540,73532419441,-1517518258,17465268433,-3220977516,-6286523719,88311643595,990402888,,-6653458831,-5663055943,82648587652,-14467890835,131226791,68311923608,78414656,68233508952,TCH,,,,,,,,,,,,,,,,,,
TCH,2017,4,0.04065293124,483835612915,114016577681,0.1983246434,2513265755,-994420105,483835612915,-1651104000,482184508915,-361559570288,120624938627,-1001289605,19795604290,-1638945888,-2720397173,137573176006,4222,,-1359199,-1354977,137571821029,-23422276777,-132966571,114016577681,0,114016577681,TCH,,,,,,,,,,,,,,,,,,
TCH,2017,3,0.01838286946,490984327029,115241830913,0.1170915232,6644354296,-492256791,490984327029,-490909091,490493417938,-359038504257,131454913681,-492430587,8804799348,-3098881614,-5008800393,138303954731,3656074509,,-84716808,3571357701,141875312432,-26707802122,74905362,115242415672,584759,115241830913,TCH,,,,,,,,,,,,,,,,,,
TCH,2017,2,3.70099335,613084937657,141124802055,-0.2271931149,5408394698,0,613084937657,0,613084937657,-447311440625,165773497032,-231226177,9631314779,-1971019079,-5875914743,172735046510,1263458504,,-756,1263457748,173998504258,-32353833508,-519604388,141125066362,264307,141124802055,TCH,,,,,,,,,,,,,,,,,,
TCH,2017,1,0.7505430348,359207981160,119502201917,4.779840825,6362030329,0,359207981160,-909090909,358298890251,-226065228740,132233661511,451568315,5685154682,-2782473297,-2187748364,139762193176,183356915,,4052163274,4235520189,143997713365,-24996812592,502844437,119503745210,1543293,119502201917,TCH,,,,,,,,,,,,,,,,,,
TCH,2016,4,0.3725126303,464934656300,95146651877,2.003711188,25478258875,0,464934656300,-1745454546,463189201754,-350316554772,112872646982,-576312131,-6310927047,-2410415918,-8658888775,120394361986,23258168,,-3518895364,-3495637196,116898724790,-21401636095,-349959019,95147129676,477799,95146651877,TCH,,,,,,,,,,,,,,,,,,
TCH,2016,3,0,482121549519,103162389584,0,2117814798,0,482121549519,-754545455,481367004064,-354962663744,126404340320,-4458213,-157624012782,-2295054738,-5399995193,-36801365808,167263663052,,-636856153,166626806899,129825441091,-26958360899,451140644,103318220836,155831252,103162389584,TCH,,,,,,,,,,,,,,,,,,
TCH,2016,2,0,130416040199,182613282545,0,4130409947,0,130416040199,0,130416040199,-108999987062,21416053137,0,167114258533,-1273552627,-4747509374,186639659616,51475757,,-63000,51412757,186691072373,-3915362768,0,182775709605,162427060,182613282545,TCH,,,,,,,,,,,,,,,,,,
TCH,2016,1,0,205198029417,20675690825,0,1428781552,-3445675743,205198029417,-22727273,205175302144,-170183590405,34991711739,-3456955653,973422650,-1663642426,-5343742933,26929574929,377566379,,-251746851,125819528,27055394457,-5266943731,0,21788450726,1112759901,20675690825,TCH,,,,,,,,,,,,,,,,,,
TCH,2015,4,0,338747087661,31676364979,0,1244911197,-1374242206,338747087661,0,338747087661,-283258653229,55488434432,-1347325125,462484477,-1034866935,-5524204789,49289433257,6908132,,-716499675,-709591543,48579841714,-11529757061,216237083,37266321736,5589956757,31676364979,TCH,,,,,,,,,,,,,,,,,,
TLG,2025,1,-0.01559185415,797910948815,78895576483,-0.1068657093,9581803458,-4766072848,797910948815,-3480352568,794430596247,-454774792417,339655803830,-6158236471,0,-164598918912,-78927442981,99553008924,1191880888,,-7553468,1184327420,100737336344,-30618990278,8268081809,78386427875,-509148608,78895576483,TLG,,,,,,,,,,,,,,,,,,
TLG,2024,4,0.2270830854,851364302136,39156078466,0.3604576386,22286943462,-3733581585,851364302136,-4596557721,846767744415,-485317728566,361450015849,-7209665451,1200000000,-216192951245,-106174496482,55359846133,2668216394,,-3487201930,-818985536,54540860597,-9056253521,-6522535093,38962071983,-194006483,39156078466,TLG,,,,,,,,,,,,,,,,,,
TLG,2024,3,0.1415862486,900374811043,91861259757,0.5246011803,6540339776,-3536643740,900374811043,-4357558998,896017252045,-511416951838,384600300207,-10358576963,0,-190869970184,-77809850604,112102242232,3567880308,,-134938854,3432941454,115535183686,-34999579178,10897034347,91432638855,-428620902,91861259757,TLG,,,,,,,,,,,,,,,,,,
TLG,2024,2,0.1286961159,1210464549421,242314779632,0.4321191549,20878736301,-3060926632,1210464549421,-3294321515,1207170227906,-621218130113,585952097793,-5222000415,0,-206479880961,-90878878245,304250074473,1086469713,,-195324153,891145560,305141220033,-52590224185,-11057783892,241493211956,-821567676,242314779632,TLG,,,,,,,,,,,,,,,,,,
TLG,2024,1,-0.1392799614,810548909192,88335625792,-0.122838139,8616750641,-3184870993,810548909192,-1918796777,808630112415,-465231850322,343398262093,-5260355386,0,-156118723868,-82322126757,108313806723,3617217911,,-287683164,3329534747,111643341470,-17551309258,-5782097527,88309934685,-25691107,88335625792,TLG,,,,,,,,,,,,,,,,,,
TLG,2023,4,-0.07796625067,693811456044,28781549204,12.33185468,14350567329,-2810661483,693811456044,-4770824145,689040631899,-393318937166,295721694733,-4260808437,-4000000000,-177437098195,-86264040443,38110314987,1707112470,,-707869428,999243042,39109558029,-14403186111,3768257057,28474628975,-306920229,28781549204,TLG,,,,,,,,,,,,,,,,,,
TLG,2023,3,-0.132063077,788705025231,60252648985,-0.4192214825,3133478463,-4987653893,788705025231,-3705952598,784999072633,-430722805845,354276266788,-3492140744,0,-193614987520,-86490323050,73812293937,1840314149,,-302891474,1537422675,75349716612,-11614903959,-4270262213,59464550440,-788098545,60252648985,TLG,,,,,,,,,,,,,,,,,,
TLG,2023,2,-0.01845268192,1072445038464,169200152657,-0.08800385963,17662123806,-4778549517,1072445038464,-3133473163,1069311565301,-585201110096,484110455205,-9047093827,0,-197017321755,-86345764845,209362398584,2285324426,,-73128110,2212196316,211574594900,-51366700991,7955437984,168163331893,-1036820764,169200152657,TLG,,,,,,,,,,,,,,,,,,
TLG,2023,1,0.1821512118,941710280796,100706186305,-0.1215354898,13316223602,-5273092649,941710280796,-23188334433,918521946363,-534031691620,384490254743,-8838731584,0,-173349143701,-92933602767,122685000293,3366225676,,-122439596,3243786080,125928786373,-16614994919,-9242030181,100071761273,-634425032,100706186305,TLG,,,,,,,,,,,,,,,,,,
TLG,2022,4,-0.05191019661,752479458102,-2539879836,-1.026183078,25136521527,-2597280134,752479458102,-11961032096,740518426006,-444247799992,296270626014,-18973341895,0,-216470405468,-91944211145,-5980810967,2681758082,,-964941668,1716816414,-4263994553,-11005209257,12490521327,-2778682483,-238802647,-2539879836,TLG,,,,,,,,,,,,,,,,,,
TLG,2022,3,1.012437647,908712377933,103744624104,27.10588215,14004171633,-2283809595,908712377933,-9919593840,898792784093,-494905021218,403887762875,-4011530904,0,-207183560144,-75382132631,131314710829,1810903379,,-372474924,1438428455,132753139284,-34501406259,5298203069,103549936094,-194688010,103744624104,TLG,,,,,,,,,,,,,,,,,,
TLG,2022,2,0.4434104774,1092606559775,185527268337,1.037816009,14300588774,-2415129997,1092606559775,-5317692243,1087288867532,-601197375046,486091492486,-3886065605,0,-180617673057,-85764189448,230124153150,3575426570,,-286685139,3288741431,233412894581,-46268786742,-1616839502,185527268337,0,185527268337,TLG,,,,,,,,,,,,,,,,,,
TLG,2022,1,0.1635059549,796607296431,114638878567,0.3491788887,8676183395,-1585497134,796607296431,-2349425137,794257871294,-456431736281,337826135013,-2258264523,0,-134438772936,-66110860702,143694420247,2095561050,,-1025372407,1070188643,144764608890,-30651314387,525584064,114638878567,0,114638878567,TLG,,,,,,,,,,,,,,,,,,
TLG,2021,4,0.03794621161,793679517921,97004629932,0.03090090668,9973033559,-1595491583,793679517921,-3797955463,789881562458,-439394917841,350486644617,-2497388690,0,-147798141587,-80392442580,129771705319,2204098979,,-1652719702,551379277,130323084596,-24639305049,-8679149615,97004629932,0,97004629932,TLG,,,,,,,,,,,,,,,,,,
TLG,2021,3,-0.4630611042,451548091130,3691206828,-0.9713083934,6823449299,-1820980605,451548091130,-1470799853,450077291277,-284166126771,165911164506,-3441419621,0,-100467334941,-62804864212,6020995031,110742440,,-50748304,59994136,6080989167,6528465264,-8918247603,3691206828,0,3691206828,TLG,,,,,,,,,,,,,,,,,,
TLG,2021,2,0.1466082645,756961776907,91042207698,1.458561916,8078459278,-1854892679,756961776907,-8533239238,748428537669,-422934121214,325494416455,1503408821,0,-138254576051,-83601829293,113219879210,1904654351,,-349616256,1555038095,114774917305,-28124046540,4391336933,91042207698,0,91042207698,TLG,,,,,,,,,,,,,,,,,,
TLG,2021,1,0.448726823,684661125372,84969368799,5.262601068,7150327580,-1748613481,684661125372,-4773423689,679887701683,-394617179584,285270522099,-2419164725,0,-118154924980,-65593222306,106253537668,1172213655,,-39858365,1132355290,107385892958,-16771421349,-5645102810,84969368799,0,84969368799,TLG,,,,,,,,,,,,,,,,,,
TLG,2020,4,-0.2058762384,764663437318,94096948895,-0.008722720551,6559514063,-1832051642,764663437318,-17407604470,747255832848,-430256248946,316999583902,-3103548144,0,-138070010587,-65420560191,116964979043,1946258937,,-384406374,1561852563,118526831606,-14744878344,-9685004367,94096948895,0,94096948895,TLG,,,,,,,,,,,,,,,,,,
TLG,2020,3,0.08027141123,840967370122,128651102799,0.8685953782,5388599165,-2945566390,840967370122,-16938773116,824028597006,-462624122788,361404474218,-3616450599,0,-138880517750,-63655140607,160640964427,1284382967,,-294587714,989795253,161630759680,-30789110366,-2190546515,128651102799,0,128651102799,TLG,,,,,,,,,,,,,,,,,,
TLG,2020,2,-0.3181768644,660174708586,37030675174,-0.7574347305,5630646481,-3170122927,660174708586,-15366273412,644808435174,-429005553547,215802881627,-4952020075,0,-111641887088,-60550292842,44289328103,2795734711,,-140317261,2655417450,46944745553,-11662447483,1748377104,37030675174,0,37030675174,TLG,,,,,,,,,,,,,,,,,,
TLG,2020,1,-0.1977428999,472595050022,-19933690119,-1.610521362,8947835104,-3906080747,472595050022,-4135964714,468459085308,-332924869236,135534216072,-4296900078,0,-100084033183,-65230947828,-25129829913,2773549857,,-1108583103,1664966754,-23464863159,-4244411032,7775584072,-19933690119,0,-19933690119,TLG,,,,,,,,,,,,,,,,,,
TLG,2019,4,0.278101176,962902099550,94924952731,1.110386476,11180433531,-2890357826,962902099550,-14795786982,948106312568,-608436486779,339669825789,-3965242427,0,-152842135146,-77637369966,116405511781,3811263343,,-550248797,3261014546,119666526327,-26006524748,1264951152,94924952731,0,94924952731,TLG,,,,,,,,,,,,,,,,,,
TLG,2019,3,0.088359724,778477854157,68849096117,-0.1926106008,9254096448,-2335547104,778477854157,-8263259558,770214594599,-486251205362,283963389237,-3280325581,0,-137396852616,-69730074628,82810232860,1960392565,,-56721841,1903670724,84713903584,-22701076217,6836268750,68849096117,0,68849096117,TLG,,,,,,,,,,,,,,,,,,
TLG,2019,2,0.1710338461,968249204453,152662725608,0.4398636838,8088650511,-2457489217,968249204453,-11697653709,956551550744,-572722668792,383828881952,-3246453335,0,-125934317890,-72981137645,189755623593,1488972891,,-172263783,1316709108,191072332701,-37032933362,-1376673731,152662725608,0,152662725608,TLG,,,,,,,,,,,,,,,,,,
TLG,2019,1,0.00542922949,589081791845,32650274620,-0.4380797066,1448839230,-3751159675,589081791845,-7845539687,581236252158,-387579997822,193656254336,-3842014818,0,-87498084124,-64791636255,38973358369,2462754823,,-38117226,2424637597,41397995966,-8271504338,-476217008,32650274620,0,32650274620,TLG,,,,,,,,,,,,,,,,,,
TLG,2018,4,0.2535131593,753384878757,44979890553,0.5286491292,2950944803,-3080496486,753384878757,-3094214310,750290664447,-493432576820,256858087627,-5119115838,0,-122627738768,-76729207985,55332969839,2635278850,,-762553346,1872725504,57205695343,-9081430623,-3144374167,44979890553,0,44979890553,TLG,,,,,,,,,,,,,,,,,,
TLG,2018,3,0.09279918368,715276242764,85273718216,0.07535214148,4924348562,-2759813721,715276242764,-9073358338,706202884426,-429959554214,276243330212,-3785509179,0,-108050169325,-64946053232,104385947038,1777561260,,-71201806,1706359454,106092306492,-25734686843,4916098567,85273718216,0,85273718216,TLG,,,,,,,,,,,,,,,,,,
TLG,2018,2,0.1387208006,826832809040,106025818505,0.01078272815,3246033141,-2814412147,826832809040,-7693014398,819139794642,-501224262799,317915531843,-4344772434,0,-117018552254,-70708601446,129089638850,3343224084,,21621839,3364845923,132454484773,-26957433036,528766768,106025818505,0,106025818505,TLG,,,,,,,,,,,,,,,,,,
TLG,2018,1,0.08653132381,585900801933,58104814874,0.06731251188,2391828413,-2413420105,585900801933,-5757795234,580143006699,-364491088550,215651918149,-3659140425,0,-84927521107,-60364996213,69092088817,3549470135,,-123174180,3426295955,72518384772,-11242426013,-3171143885,58104814874,0,58104814874,TLG,,,,,,,,,,,,,,,,,,
TLG,2017,4,0.1588688916,601018723411,29424600907,0.1470476029,4904365568,-2191286006,601018723411,-10524290640,590494432771,-380957313082,209537119689,-2782923964,0,-105449884989,-67705117671,38503558633,2046906156,,-64282523,1982623633,40486182266,-7412097952,-3649483407,29424600907,0,29424600907,TLG,,,,,,,,,,,,,,,,,,
TLG,2017,3,0.08082933955,654535850177,79298412982,0.02623451367,5286771268,-2253080066,654535850177,-3848355964,650687494213,-408508481827,242179012386,-2882530974,0,-91332820194,-61831711839,91418720647,6022717513,,-11314194,6011403319,97430123966,-21994371966,3862660982,79298412982,0,79298412982,TLG,,,,,,,,,,,,,,,,,,
